Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Block_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,1,2,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,21
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,3,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,22
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,1,2,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,22
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,6,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,22
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,14,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,21
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,41
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,39
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,12,13,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,26,57
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,1,15,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,15,77
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,6,15,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,42
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,1,13,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,39
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,2,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,16
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,7,38,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,9,52
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,1,1,2,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,14,9,5
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,3,1,3,0,0,1,6,1,1,0,0,0,0,0,0,0,0,16,3,13
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,6,2,4
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,5,9
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,2,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,18,2,16
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,8,5,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,4,1,17,0,0,2,8,10,8,0,0,0,0,0,0,0,0,50,13,37
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,6,2,0,0,0,0,13,3,0,0,0,0,0,0,0,0,24,19,5
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,6,None,0,0,5,9,0,0,5,5,0,0,0,1,0,0,2,1,0,0,28,12,16
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,6,None,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,5
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),4,UPS (VI-VIII),4,Graduate,6,None,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),4,UPS (VI-VIII),4,Graduate,6,None,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,8,4,4
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),5,HSS (VI-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,13,1,12
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),5,HSS (VI-XII),4,Graduate,6,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,6,2,4
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,4,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,7,3
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,1,2,0,0,2,2,2,1,1,0,0,0,0,0,0,0,11,6,5
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),7,SS (VI-X),4,Graduate,6,None,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,5,3,2
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,7,Diploma/degree in special education,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,8,Pursuing any relevant professional course,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,8,Pursuing any relevant professional course,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,8,Pursuing any relevant professional course,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,8,Pursuing any relevant professional course,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),3,HSS (I-XII),4,Graduate,8,Pursuing any relevant professional course,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),5,HSS (VI-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,6,0,6
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,6
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,4
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,9,4,5
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),5,HSS (VI-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7,0,0,14,2,12
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
